approvalStatus,priority,matchType,riskLevel,supplier,supplierCode,category,rrp,sku,title,slug,sourceUid,candidateSource,candidatePath,candidateKey,candidateReason,riskNote,recommendedAction,approvedBy,approvedDate,notes
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,238.66,MBT241-NOTIP,Commodore VU-VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),mbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_MBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/processed/MBT241_1.png,mbt241,Candidate matched after stripping SKU suffix from MBT241-NOTIP to MBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,238.66,MBT241-NOTIP,Commodore VU-VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),mbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_MBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/processed/SSMBT241_1.png,ssmbt241,Candidate matched after stripping SKU suffix from MBT241-NOTIP to MBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,238.66,MBT241-NOTIP,Commodore VU-VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),mbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_MBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/raw/MBT241_1.png,mbt241,Candidate matched after stripping SKU suffix from MBT241-NOTIP to MBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,238.66,MBT241-NOTIP,Commodore VU-VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),mbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_MBT241-NOTIP,source-zip,parts_database/mpi_automotive/images/raw/SSMBT241_1.png,ssmbt241,Candidate matched after stripping SKU suffix from MBT241-NOTIP to MBT241.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,900.60,MBT491-E2,VE SDN V8 6.2L E2 HSV 2.5in Dual Tail Pipe,mbt491-e2-ve-sdn-v8-6-2l-e2-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E2,source-zip,parts_database/mpi_automotive/images/raw/MBT491_1.png,mbt491,Candidate matched after stripping SKU suffix from MBT491-E2 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,900.60,MBT491-E2,VE SDN V8 6.2L E2 HSV 2.5in Dual Tail Pipe,mbt491-e2-ve-sdn-v8-6-2l-e2-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E2,source-zip,parts_database/mpi_automotive/images/raw/MBT491_2.png,mbt491,Candidate matched after stripping SKU suffix from MBT491-E2 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,900.60,MBT491-E2,VE SDN V8 6.2L E2 HSV 2.5in Dual Tail Pipe,mbt491-e2-ve-sdn-v8-6-2l-e2-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E2,source-zip,parts_database/mpi_automotive/images/raw/SSMBT491_1.png,ssmbt491,Candidate matched after stripping SKU suffix from MBT491-E2 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,900.60,MBT491-E2,VE SDN V8 6.2L E2 HSV 2.5in Dual Tail Pipe,mbt491-e2-ve-sdn-v8-6-2l-e2-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E2,source-zip,parts_database/mpi_automotive/images/raw/SSMBT491_2.png,ssmbt491,Candidate matched after stripping SKU suffix from MBT491-E2 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E3,VE Sedan V8 6.2L E3 HSV 2.5in Dual Tail Pipe,mbt491-e3-ve-sedan-v8-6-2l-e3-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E3,source-zip,parts_database/mpi_automotive/images/raw/MBT491_1.png,mbt491,Candidate matched after stripping SKU suffix from MBT491-E3 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E3,VE Sedan V8 6.2L E3 HSV 2.5in Dual Tail Pipe,mbt491-e3-ve-sedan-v8-6-2l-e3-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E3,source-zip,parts_database/mpi_automotive/images/raw/MBT491_2.png,mbt491,Candidate matched after stripping SKU suffix from MBT491-E3 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E3,VE Sedan V8 6.2L E3 HSV 2.5in Dual Tail Pipe,mbt491-e3-ve-sedan-v8-6-2l-e3-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E3,source-zip,parts_database/mpi_automotive/images/raw/SSMBT491_1.png,ssmbt491,Candidate matched after stripping SKU suffix from MBT491-E3 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E3,VE Sedan V8 6.2L E3 HSV 2.5in Dual Tail Pipe,mbt491-e3-ve-sedan-v8-6-2l-e3-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E3,source-zip,parts_database/mpi_automotive/images/raw/SSMBT491_2.png,ssmbt491,Candidate matched after stripping SKU suffix from MBT491-E3 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E4,VF GTS/CLUBBY V8 6.2L E4 HSV 2.5in Dual Tail Pipe,mbt491-e4-vf-gts-clubby-v8-6-2l-e4-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E4,source-zip,parts_database/mpi_automotive/images/raw/MBT491_1.png,mbt491,Candidate matched after stripping SKU suffix from MBT491-E4 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E4,VF GTS/CLUBBY V8 6.2L E4 HSV 2.5in Dual Tail Pipe,mbt491-e4-vf-gts-clubby-v8-6-2l-e4-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E4,source-zip,parts_database/mpi_automotive/images/raw/MBT491_2.png,mbt491,Candidate matched after stripping SKU suffix from MBT491-E4 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E4,VF GTS/CLUBBY V8 6.2L E4 HSV 2.5in Dual Tail Pipe,mbt491-e4-vf-gts-clubby-v8-6-2l-e4-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E4,source-zip,parts_database/mpi_automotive/images/raw/SSMBT491_1.png,ssmbt491,Candidate matched after stripping SKU suffix from MBT491-E4 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,exhaust-pipes-tips,675.46,MBT491-E4,VF GTS/CLUBBY V8 6.2L E4 HSV 2.5in Dual Tail Pipe,mbt491-e4-vf-gts-clubby-v8-6-2l-e4-hsv-2-5in-dual-tail-pipe,MPI_MBT491-E4,source-zip,parts_database/mpi_automotive/images/raw/SSMBT491_2.png,ssmbt491,Candidate matched after stripping SKU suffix from MBT491-E4 to MBT491.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,public,public/media/parts/mpi/ssmbt623-bsj-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only-stainless-steel-with-slip-joint-1.webp,ssmbt623bsjlandcruiservdj200wagon4intailpiperearsectiononlystainlesssteelwithslipjoint1,"Existing public media filename contains mbt623b, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_1.png,ssmbt623bsj1,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_10.png,ssmbt623bsj10,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_11.png,ssmbt623bsj11,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_2.png,ssmbt623bsj2,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_3.png,ssmbt623bsj3,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_4.png,ssmbt623bsj4,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_5.png,ssmbt623bsj5,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_6.png,ssmbt623bsj6,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_7.png,ssmbt623bsj7,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_8.png,ssmbt623bsj8,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/processed/SSMBT623-BSJ_9.png,ssmbt623bsj9,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_1.png,ssmbt623bsj,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_10.png,ssmbt623bsj,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_11.png,ssmbt623bsj11,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_2.png,ssmbt623bsj2,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_3.png,ssmbt623bsj3,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_4.png,ssmbt623bsj4,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_5.png,ssmbt623bsj5,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_6.png,ssmbt623bsj6,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_7.png,ssmbt623bsj7,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_8.png,ssmbt623bsj8,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,exhaust-pipes-tips,484.14,MBT623-B,LandCruiser VDJ200 Wagon 4in Tailpipe REAR SECTION ONLY,mbt623-b-landcruiser-vdj200-wagon-4in-tailpipe-rear-section-only,MPI_MBT623-B,source-zip,parts_database/mpi_automotive/images/raw/SSMBT623-BSJ_9.png,ssmbt623bsj9,Candidate key starts with ssmbt623b but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,mufflers-resonators,229.41,SSD827M,"3in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd827m-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD827M,public,public/media/parts/mpi/d827mn-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-aluminised-steel-1.webp,d827mn3in8inx5inovaloffsetcentre14in350mmlongmegaflowmufflermediumaluminisedsteel1,"Existing public media filename contains d827m, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,mufflers-resonators,229.41,SSD827M,"3in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd827m-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD827M,source-zip,parts_database/mpi_automotive/images/processed/D827MN_1.png,d827mn1,Candidate key starts with d827m but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,mufflers-resonators,229.41,SSD827M,"3in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd827m-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD827M,source-zip,parts_database/mpi_automotive/images/processed/D827MN_2.png,d827mn2,Candidate key starts with d827m but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,mufflers-resonators,229.41,SSD827M,"3in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd827m-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD827M,source-zip,parts_database/mpi_automotive/images/raw/D827MN_1.png,d827mn1,Candidate key starts with d827m but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-prefix-extension,high,MPI Automotive,mpi,mufflers-resonators,229.41,SSD827M,"3in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd827m-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD827M,source-zip,parts_database/mpi_automotive/images/raw/D827MN_2.png,d827mn,Candidate key starts with d827m but has extra suffix characters.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,public-loose-sku,high,MPI Automotive,mpi,mufflers-resonators,184.80,SSD836MN,"3in, 8in x 5in Oval Offset/Offset, 16in (400mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd836mn-3in-8in-x-5in-oval-offset-offset-16in-400mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD836MN,public,public/media/parts/mpi/d836mn-3in-8in-x-5in-oval-offset-offset-16in-400mm-long-megaflow-muffler-medium-aluminised-steel-remote-1.webp,d836mn3in8inx5inovaloffsetoffset16in400mmlongmegaflowmufflermediumaluminisedsteelremote1,"Existing public media filename contains d836mn, but is not an exact product media match.","Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
pending,P1,sku-suffix-stripped,high,MPI Automotive,mpi,mufflers-resonators,439.82,SSH847MNZ-HP,"3in, 11in x 6in Oval Offset/Centre, 20in (500mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssh847mnz-hp-3in-11in-x-6in-oval-offset-centre-20in-500mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSH847MNZ-HP,source-zip,parts_database/mpi_automotive/images/raw/SSH847MNZ_1.png,ssh847mnz,Candidate matched after stripping SKU suffix from SSH847MNZ-HP to SSH847MNZ.,"Review manually. Suffixes, coating codes, size codes, side codes or kit variants can change the visible part.",Approve only if the candidate visibly represents the same part; otherwise request supplier media.,,,
